Secs,IMUok,IMUcal,roll,pitch,yaw,accLong,accTrans,accVert,DVLok,Vbow,Vstar,Vport,Vstern,Rbow,Rstar,Rport,Rstern,Sbow,Sstar,Sport,Sstern
0.050000,0,x,-1.141978,-2.685484,212.452864,0.240000,-0.370000,-0.760000,-0.760000,-0.105683,0.096267,-0.044339,0.173768,1.212885,1.198615,1.227154,1.241423,L,L,L,L,
0.050000,0,x,-1.128372,-2.935851,212.412744,-0.030000,-0.080000,-0.450000,-0.450000,-0.124879,0.039175,0.058090,0.209161,1.227154,1.212885,1.284231,1.284231,L,L,L,L,
0.050000,0,x,-1.184223,-2.944730,212.407553,-0.080000,-0.080000,-0.100000,-0.100000,-0.129510,0.127577,0.140591,0.065764,1.227154,1.241423,1.198615,1.212885,L,L,L,L,
0.050000,0,x,-1.234511,-2.871975,212.408058,0.200000,-0.210000,-0.310000,-0.310000,-0.099137,0.111216,-0.063378,0.158682,1.198615,1.269961,1.212885,1.241423,L,L,L,L,
0.050000,0,x,-1.191000,-2.924103,212.370014,-0.180000,-0.280000,-0.370000,-0.370000,-0.086792,0.089781,-0.035537,0.148059,1.227154,1.255692,1.227154,1.255692,L,L,L,L,
0.050000,0,x,-1.134365,-2.950003,212.289049,-0.000000,-0.270000,-0.230000,-0.230000,-0.087777,0.035365,-0.018561,0.115767,1.198615,1.255692,1.241423,1.269961,L,L,L,L,
0.050000,0,x,-1.093619,-2.871101,212.198836,0.330000,-0.280000,-0.340000,-0.340000,-0.150013,0.115521,-0.058211,0.145448,1.227154,1.269961,1.227154,1.241423,L,L,L,L,
0.050000,0,x,-1.034771,-2.932409,212.089307,0.050000,-0.140000,-0.140000,-0.140000,-0.232224,0.025077,-0.074368,0.135184,3.595846,1.241423,1.269961,1.227154,L,L,L,L,
0.050000,0,x,-0.966111,-3.100896,212.024584,-0.130000,-0.060000,-0.000000,-0.000000,-0.145217,0.065257,-0.052412,0.154311,1.241423,1.241423,1.227154,1.241423,L,L,L,L,
0.050000,0,x,-0.882402,-3.374131,211.953304,-0.380000,0.060000,0.050000,0.050000,-0.113095,-0.053430,-0.013303,0.269179,1.227154,3.581577,1.241423,2.368692,L,L,L,L,
0.050000,0,x,-0.852609,-3.510079,211.889046,-0.300000,-0.290000,-0.140000,-0.140000,-0.125218,0.157270,-0.029088,0.182466,1.212885,1.227154,1.255692,1.212885,L,L,L,L,
0.050000,0,x,-0.856788,-3.604827,211.818750,-0.020000,-0.440000,-0.160000,-0.160000,-0.128239,0.105131,-0.074481,0.058199,1.227154,1.227154,1.269961,1.212885,L,L,L,L,
0.050000,0,x,-0.928577,-3.747059,211.713537,-0.380000,-0.200000,-0.080000,-0.080000,0.181846,0.076054,-0.004414,0.131102,2.340154,1.241423,1.269961,1.212885,L,L,L,L,
0.050000,0,x,-0.988963,-3.827983,211.609500,-0.490000,0.050000,0.230000,0.230000,-0.138616,-0.049823,-0.056357,0.120542,1.241423,1.284231,1.269961,1.198615,L,L,L,L,
0.050000,0,x,-1.106884,-3.751103,211.553110,0.040000,-0.110000,-0.070000,-0.070000,-0.069158,0.113105,-0.004421,0.154418,1.212885,1.241423,1.241423,1.241423,L,L,L,L,
0.050000,0,x,-1.186509,-3.729519,211.526636,-0.120000,0.000000,-0.000000,-0.000000,-0.127098,0.085586,0.017288,-0.216637,1.212885,1.241423,1.212885,1.212885,L,L,L,L,
0.050000,0,x,-1.219808,-3.790171,211.543739,-0.040000,-0.120000,-0.040000,-0.040000,-0.149729,-0.039535,0.014114,0.074203,1.227154,1.255692,1.212885,1.241423,L,L,L,L,
0.050000,0,x,-1.212094,-3.868254,211.552946,-0.060000,-0.010000,-0.180000,-0.180000,-0.148317,0.014418,-0.082978,0.150243,1.227154,1.212885,1.255692,1.255692,L,L,L,L,
0.050000,0,x,-1.195582,-3.797930,211.549763,-0.370000,0.020000,-0.130000,-0.130000,-0.144761,0.014418,0.008747,0.140468,1.212885,2.397231,1.212885,1.241423,L,-,L,L,
0.050000,0,x,-1.174013,-3.719247,211.554968,0.060000,-0.110000,0.040000,0.040000,-0.051497,-0.114765,-0.045146,0.128842,1.198615,2.497115,1.241423,1.227154,L,L,L,L,
0.050000,0,x,-1.136814,-3.723181,211.547072,-0.180000,-0.090000,0.040000,0.040000,-0.149103,0.002740,-0.043554,0.220698,1.198615,1.255692,1.255692,1.269961,L,L,L,L,
0.050000,0,x,-1.094450,-3.769408,211.552864,-0.570000,0.070000,0.340000,0.340000,-0.059421,0.078103,-0.073769,0.131302,1.198615,1.241423,1.227154,1.284231,L,L,L,L,
0.050000,0,x,-1.125081,-3.632968,211.572740,-0.210000,-0.100000,0.050000,0.050000,-0.138460,0.064732,0.014962,0.182187,1.198615,1.241423,4.423461,3.595846,L,L,L,L,
0.050000,0,x,-1.122822,-3.588790,211.578969,0.090000,-0.040000,0.050000,0.050000,-0.117880,0.077961,-0.104172,0.140202,1.212885,1.241423,1.255692,1.198615,L,L,L,L,
0.050000,0,x,-1.086755,-3.665698,211.571838,0.230000,-0.400000,-0.180000,-0.180000,-0.155508,0.116716,0.065538,0.103960,1.241423,1.212885,3.638654,1.241423,L,L,L,L,
0.050000,0,x,-1.051842,-3.815853,211.567262,-0.220000,-0.040000,-0.050000,-0.050000,-0.201371,0.110835,0.065538,0.159741,1.212885,1.212885,2.397231,1.241423,L,L,-,L,
0.050000,0,x,-1.025410,-3.887706,211.531444,-0.260000,-0.030000,-0.190000,-0.190000,-0.139344,0.047256,-0.105175,0.291135,1.227154,1.255692,1.284231,1.227154,L,L,L,L,
0.050000,0,x,-1.043937,-3.899891,211.523549,-0.220000,-0.230000,0.060000,0.060000,-0.079884,0.120793,-0.046348,0.115914,1.227154,1.241423,1.255692,1.227154,L,L,L,L,
0.050000,0,x,-1.039275,-3.999558,211.475246,0.200000,0.000000,-0.590000,-0.590000,-0.139150,0.070983,-0.079426,0.091751,1.184346,1.241423,1.269961,1.212885,L,L,L,L,
0.050000,0,x,-1.051871,-4.140478,211.434661,-0.760000,0.450000,0.170000,0.170000,-0.107940,0.042369,0.081178,0.098017,1.212885,1.212885,1.269961,1.227154,L,L,L,L,
0.050000,0,x,-1.085127,-4.207305,211.400920,0.030000,-0.010000,0.060000,0.060000,-0.099775,0.110315,0.056284,0.140739,1.212885,1.241423,1.227154,1.212885,L,L,L,L,
0.050000,0,x,-1.124446,-4.196595,211.402258,0.240000,-0.170000,-0.330000,-0.330000,-0.122798,0.045462,-0.054010,0.566759,1.212885,1.241423,1.241423,2.425769,L,L,L,L,
0.050000,0,x,-1.114519,-4.361120,211.405387,0.310000,-0.190000,-0.210000,-0.210000,-0.095353,0.104599,-0.021848,0.132963,1.198615,1.198615,1.284231,1.241423,L,L,L,L,
0.050000,0,x,-1.029545,-4.680227,211.473251,-0.290000,-0.220000,0.070000,0.070000,-0.109219,0.021243,0.066822,0.165638,1.227154,1.269961,1.269961,1.198615,L,L,L,L,
0.050000,0,x,-0.983008,-4.813607,211.518617,-0.460000,0.120000,-0.140000,-0.140000,-0.110738,0.079482,-0.098789,0.109065,1.212885,1.212885,1.255692,1.198615,L,L,L,L,
0.050000,0,x,-1.013067,-4.693177,211.618844,0.600000,-0.310000,-0.790000,-0.790000,-0.103292,0.043201,-0.024598,0.179513,1.212885,1.227154,1.241423,1.198615,L,L,L,L,
0.050000,0,x,-1.018361,-4.638153,211.698374,-0.160000,0.000000,-0.460000,-0.460000,-0.058069,0.038541,-0.029710,0.202804,1.227154,1.227154,1.227154,1.212885,L,L,L,L,
0.050000,0,x,-1.016661,-4.609767,211.762482,-0.570000,0.240000,0.220000,0.220000,-0.104956,0.058805,-0.078256,0.074658,1.241423,1.227154,1.298500,1.227154,L,L,L,L,
0.050000,0,x,-1.068556,-4.415489,211.856029,0.220000,-0.090000,-0.140000,-0.140000,-0.100124,0.025830,-0.049854,0.122792,1.227154,1.255692,1.227154,1.241423,L,L,L,L,
0.050000,0,x,-1.101189,-4.164411,211.932745,0.270000,-0.280000,-0.260000,-0.260000,-0.089477,0.096152,-0.061440,0.105524,1.212885,1.269961,1.227154,1.198615,L,L,L,L,
0.050000,0,x,-1.110934,-4.044855,212.009817,0.080000,-0.190000,-0.020000,-0.020000,-0.121816,0.282909,-0.109210,0.105524,1.184346,2.411500,2.497115,1.241423,L,L,L,-,
0.050000,0,x,-1.042173,-4.150122,212.074690,-0.370000,-0.210000,0.280000,0.280000,-0.135357,0.110688,-0.048408,0.166038,1.212885,1.241423,1.241423,1.255692,L,L,L,L,
0.050000,0,x,-0.960351,-4.257793,212.074554,-0.400000,0.390000,0.040000,0.040000,-0.142851,0.103428,-0.009252,0.068800,1.227154,1.198615,1.212885,1.212885,L,L,L,L,
0.050000,0,x,-0.963299,-4.222249,212.074363,0.630000,-0.490000,-0.760000,-0.760000,-0.308578,0.066592,-0.063351,0.167722,2.868115,1.198615,1.284231,1.241423,L,L,L,L,
0.050000,0,x,-0.968616,-4.310140,212.031073,-0.140000,0.210000,0.010000,0.010000,-0.116356,0.038264,-0.164669,-0.013567,1.198615,1.241423,1.255692,1.212885,L,L,L,L,
0.050000,0,x,-0.982984,-4.473026,211.955148,-0.510000,0.270000,0.010000,0.010000,-0.115484,0.000928,-0.123798,0.114590,1.212885,1.227154,1.312769,1.255692,L,L,L,L,
0.050000,0,x,-1.084318,-4.434668,211.870276,0.120000,0.000000,-0.020000,-0.020000,-0.079453,0.095051,-0.067954,0.065959,1.227154,1.198615,1.241423,1.198615,L,L,L,L,
0.050000,0,x,-1.175559,-4.356858,211.771102,0.320000,0.040000,-0.050000,-0.050000,-0.118922,0.028345,-0.009871,0.162165,1.227154,1.212885,1.241423,1.212885,L,L,L,L,
0.050000,0,x,-1.198043,-4.419150,211.663964,0.220000,-0.180000,-0.170000,-0.170000,-0.187823,0.055557,-0.116967,0.139312,1.241423,1.198615,1.227154,1.227154,L,L,L,L,
0.050000,0,x,-1.157428,-4.624165,211.586578,-0.260000,-0.140000,0.210000,0.210000,0.155065,0.071579,-0.016847,0.111709,4.180884,1.198615,1.227154,1.227154,L,L,L,L,
0.050000,0,x,-1.119573,-4.618482,211.476325,-1.420000,0.760000,0.140000,0.140000,-0.116965,0.023212,-0.031166,0.140169,1.212885,1.227154,1.227154,1.241423,L,L,L,L,
0.050000,0,x,-1.125931,-4.298119,211.374459,-0.320000,0.150000,-0.250000,-0.250000,-0.214781,0.118553,-0.023890,0.189205,2.382962,1.198615,1.269961,1.227154,L,L,L,L,
0.050000,0,x,-1.060608,-4.199272,211.335500,-0.070000,-0.160000,-0.170000,-0.170000,-0.085585,0.059289,-0.096669,0.116987,1.198615,1.212885,1.255692,1.255692,L,L,L,L,
0.050000,0,x,-0.915203,-4.236538,211.242049,-1.090000,0.330000,0.010000,0.010000,-0.073976,0.020959,0.003898,0.134666,1.227154,1.198615,1.241423,1.255692,L,L,L,L,
0.050000,0,x,-0.825964,-4.100644,211.133982,-0.500000,0.220000,0.290000,0.290000,-0.059628,0.022460,-0.014434,0.109567,1.212885,1.198615,1.241423,1.227154,L,L,L,L,
0.050000,0,x,-0.804056,-3.881696,210.999045,-0.030000,0.280000,-0.020000,-0.020000,-0.019400,-0.036172,-0.128123,0.005293,1.241423,1.241423,2.411500,1.284231,L,L,L,L,
0.050000,0,x,-0.760138,-3.989258,210.767502,-0.710000,0.000000,-0.280000,-0.280000,-0.015515,0.009793,0.000376,0.055827,1.212885,1.198615,1.227154,1.227154,L,L,L,L,
0.050000,0,x,-0.781607,-4.157362,210.487655,-0.700000,0.240000,-0.010000,-0.010000,-0.042480,-0.030836,0.021159,0.060372,1.227154,1.212885,1.241423,1.241423,L,L,L,L,
0.050000,0,x,-0.838897,-4.327953,210.224556,-0.330000,0.060000,0.070000,0.070000,0.024682,-0.035901,0.064196,0.047633,1.184346,1.198615,1.212885,1.227154,L,L,L,L,
0.050000,0,x,-0.968508,-4.394124,209.954996,-0.350000,0.000000,-0.270000,-0.270000,0.006023,0.022663,0.061999,0.004946,1.184346,1.241423,1.227154,1.227154,L,L,L,L,
0.050000,0,x,-1.033580,-4.629984,209.637228,-0.700000,0.200000,-0.120000,-0.120000,-0.007459,0.003854,0.122121,-0.004444,1.212885,1.241423,1.269961,1.227154,L,L,L,L,
0.050000,0,x,-1.087264,-4.644109,209.271116,-0.650000,0.290000,-0.000000,-0.000000,-0.009260,-0.022638,0.162458,0.002533,1.227154,1.227154,1.269961,1.227154,L,L,L,L,
0.050000,0,x,-1.089169,-4.608073,208.893899,-0.030000,-0.020000,-0.270000,-0.270000,0.004761,0.015558,0.107041,0.052597,1.184346,1.212885,1.284231,1.284231,L,L,L,L,
0.050000,0,x,-1.091931,-4.514390,208.495822,0.090000,0.120000,-0.210000,-0.210000,-0.020875,-0.004487,0.023437,0.067238,1.184346,1.227154,1.284231,1.212885,L,L,L,L,
0.050000,0,x,-1.065521,-4.391583,208.087882,-1.260000,0.670000,0.190000,0.190000,0.046982,-0.016880,-0.328657,-0.002162,1.227154,1.212885,2.482846,1.227154,L,L,L,L,
0.050000,0,x,-1.076673,-4.061193,207.626885,-0.660000,0.240000,-0.110000,-0.110000,0.062624,0.016489,0.078718,-0.032524,1.212885,1.212885,1.212885,1.241423,L,L,L,L,
0.050000,0,x,-1.051394,-3.774161,207.224546,-0.000000,-0.190000,-0.240000,-0.240000,0.031191,-0.056415,0.037778,-0.020841,1.212885,1.227154,1.269961,1.241423,L,L,L,L,
0.050000,0,x,-1.005934,-3.626793,206.804202,-0.710000,0.280000,-0.000000,-0.000000,0.079138,-0.035469,0.039213,-0.057912,1.198615,1.241423,1.255692,1.255692,L,L,L,L,
0.050000,0,x,-1.007484,-3.432816,206.340938,-0.600000,0.270000,-0.040000,-0.040000,0.055934,-0.039453,-0.135444,-0.121597,1.184346,1.241423,3.610116,1.212885,L,L,L,L,
0.050000,0,x,-0.964247,-3.487457,205.893766,-0.400000,0.060000,-0.090000,-0.090000,0.073642,-0.038682,0.068369,-0.000502,1.227154,1.212885,1.227154,1.298500,L,L,L,L,
0.050000,0,x,-0.963695,-3.551606,205.407033,-0.300000,0.200000,-0.090000,-0.090000,0.066804,-0.056839,0.027891,-0.112593,1.212885,1.212885,1.255692,1.255692,L,L,L,L,
0.050000,0,x,-0.976056,-3.748261,204.965830,-0.550000,0.190000,0.090000,0.090000,0.084686,-0.063111,0.001659,-0.087358,1.198615,1.241423,1.269961,1.269961,L,L,L,L,
0.050000,0,x,-1.055298,-3.808749,204.525692,-0.290000,0.030000,-0.060000,-0.060000,0.073182,-0.055663,-0.011506,-0.096376,1.184346,1.198615,1.241423,1.241423,L,L,L,L,
0.050000,0,x,-1.150608,-3.793723,204.100527,-0.080000,0.000000,-0.120000,-0.120000,0.077469,0.021559,0.048371,-0.137718,1.170077,1.198615,1.255692,2.440038,L,L,L,L,
0.050000,0,x,-1.208379,-3.807001,203.758006,-0.290000,0.090000,-0.070000,-0.070000,0.131020,-0.024454,-0.169765,-0.161379,1.184346,1.227154,2.397231,1.284231,L,L,L,L,
0.050000,0,x,-1.295105,-3.809077,203.254485,-0.460000,0.150000,-0.320000,-0.320000,0.091726,-0.029605,0.182222,-0.140650,1.198615,1.241423,1.269961,1.241423,L,L,L,L,
0.050000,0,x,-1.359135,-3.725203,202.647595,-0.140000,0.280000,-0.220000,-0.220000,0.156048,-0.064342,0.062983,-0.209170,1.212885,1.198615,1.227154,1.312769,L,L,L,L,
0.050000,0,x,-1.377082,-3.516909,201.974562,-0.010000,0.350000,-0.120000,-0.120000,0.105794,-0.211606,0.067108,-0.170961,1.155808,1.212885,1.212885,1.241423,L,L,L,L,
0.050000,0,x,-1.410485,-3.319926,201.352837,0.670000,-0.090000,-0.210000,-0.210000,0.109046,-0.080685,0.010117,-0.145036,1.184346,1.227154,1.255692,1.255692,L,L,L,L,
0.050000,0,x,-1.398505,-3.265858,200.838579,0.360000,0.170000,0.140000,0.140000,0.161932,-0.089644,0.099786,-0.109851,1.184346,1.212885,1.212885,1.212885,L,L,L,L,
0.050000,0,x,-1.398576,-3.293316,200.376394,-0.000000,0.150000,-0.120000,-0.120000,0.100621,0.009769,-0.029685,-0.184571,1.184346,1.212885,1.284231,1.227154,L,L,L,L,
0.050000,0,x,-1.436647,-3.391370,199.903635,-0.150000,0.250000,0.190000,0.190000,0.105678,-0.102324,0.054850,-0.072703,1.198615,1.198615,1.312769,1.227154,L,L,L,L,
0.050000,0,x,-1.469335,-3.451394,199.372725,-0.160000,0.250000,-0.040000,-0.040000,0.185655,-0.032464,0.081086,-0.084078,1.198615,1.198615,1.241423,1.269961,L,L,L,L,
0.050000,0,x,-1.423217,-3.440793,198.804029,0.530000,0.250000,-0.050000,-0.050000,0.143153,-0.109097,0.035743,-0.122745,1.184346,1.212885,1.298500,1.269961,L,L,L,L,
0.050000,0,x,-1.444029,-3.498058,198.238189,0.240000,0.440000,-0.280000,-0.280000,0.107255,-0.093436,0.013789,-0.124265,1.184346,1.198615,1.255692,1.284231,L,L,L,L,
0.050000,0,x,-1.544750,-3.418008,197.623540,-0.070000,0.280000,-0.060000,-0.060000,0.174214,-0.113963,0.028101,-0.080478,1.170077,1.241423,1.227154,1.241423,L,L,L,L,
0.050000,0,x,-1.643848,-3.214960,196.921861,-0.010000,0.350000,-0.080000,-0.080000,0.169717,-0.003320,-0.113087,-0.156915,1.170077,1.198615,1.269961,1.284231,L,L,L,L,
0.050000,0,x,-1.786596,-3.038359,196.201700,1.160000,0.090000,-0.770000,-0.770000,0.053785,-0.103668,0.082078,-0.122254,1.184346,1.212885,1.255692,1.241423,L,L,L,L,
0.050000,0,x,-1.878827,-3.058357,195.490992,0.390000,0.200000,0.070000,0.070000,0.125581,-0.099360,0.002411,-0.111781,1.184346,1.212885,1.212885,1.241423,L,L,L,L,
0.050000,0,x,-2.003671,-3.158843,194.762702,-0.380000,0.070000,0.150000,0.150000,0.131800,-0.117647,0.105963,-0.230156,1.170077,1.198615,1.212885,1.241423,L,L,L,L,
0.050000,0,x,-2.153093,-3.089448,193.933995,-0.350000,-0.150000,-0.280000,-0.280000,0.115275,-0.105427,-0.084248,-0.145819,1.170077,1.212885,1.227154,1.298500,L,L,L,L,
0.050000,0,x,-2.218013,-3.052319,193.187702,0.050000,-0.200000,-0.210000,-0.210000,0.086885,-0.027732,0.042563,-0.097609,1.184346,1.212885,1.255692,1.255692,L,L,L,L,
0.050000,0,x,-2.178503,-3.180672,192.506704,-0.240000,0.070000,-0.030000,-0.030000,0.190498,-0.055348,0.308269,-0.176973,2.354423,1.212885,2.411500,1.255692,L,L,L,L,
0.050000,0,x,-2.178995,-3.175563,191.957175,0.320000,-0.120000,-0.130000,-0.130000,0.110162,-0.071905,0.037365,-0.228823,1.198615,1.212885,1.241423,1.284231,L,L,L,L,
0.050000,0,x,-2.196306,-3.054478,191.483925,0.310000,0.310000,-0.180000,-0.180000,0.098460,-0.027340,0.006253,-0.053952,1.198615,1.212885,1.312769,1.227154,L,L,L,L,
0.050000,0,x,-2.250174,-2.953555,191.124780,0.170000,0.480000,-0.230000,-0.230000,0.122314,-0.006794,-0.052740,-0.176516,1.170077,1.212885,1.269961,1.241423,L,L,L,L,
0.050000,0,x,-2.288913,-3.063166,190.832734,0.120000,0.380000,-0.190000,-0.190000,0.071455,-0.074700,-0.052341,-0.234918,1.212885,1.212885,1.312769,1.241423,L,L,L,L,
0.050000,0,x,-2.334232,-3.244903,190.599442,0.340000,0.250000,-0.020000,-0.020000,0.136219,-0.047062,-0.008919,-0.155435,1.212885,1.212885,1.241423,1.241423,L,L,L,L,
0.050000,0,x,-2.401561,-3.415002,190.394564,0.120000,0.430000,-0.050000,-0.050000,0.030103,-0.052474,-0.027564,-0.200430,1.184346,1.212885,1.227154,1.255692,L,L,L,L,
0.050000,0,x,-2.395471,-3.459508,190.219793,-0.120000,0.470000,-0.310000,-0.310000,0.164598,-0.003113,0.028377,-0.138561,1.198615,1.212885,1.241423,1.241423,L,L,L,L,
0.050000,0,x,-2.443655,-3.523411,190.061647,-0.080000,0.370000,-0.110000,-0.110000,0.132934,-0.034525,0.009917,-0.151590,1.184346,1.212885,1.227154,1.241423,L,L,L,L,
0.050000,0,x,-2.333062,-3.558655,189.889799,0.390000,0.170000,-0.020000,-0.020000,0.129383,-0.050206,-0.043685,-0.181230,1.198615,1.241423,1.312769,1.241423,L,L,L,L,
0.050000,0,x,-2.365535,-3.500407,189.672231,-0.180000,0.270000,-0.280000,-0.280000,0.134722,-0.052067,-0.060320,-0.165463,1.184346,1.255692,1.255692,1.284231,L,L,L,L,
0.050000,0,x,-2.443029,-3.254111,189.380486,0.650000,0.340000,-0.260000,-0.260000,0.124310,-0.014309,0.058642,-0.204217,1.198615,1.227154,1.255692,1.298500,L,L,L,L,
0.050000,0,x,-2.509443,-3.126823,189.112824,0.490000,0.370000,-0.100000,-0.100000,0.000477,-0.007998,0.037280,-0.128816,1.170077,1.227154,1.255692,1.284231,L,L,L,L,
0.050000,0,x,-2.455816,-3.095022,188.836926,0.130000,0.210000,-0.190000,-0.190000,0.093692,0.035678,-0.017524,-0.265656,1.155808,1.227154,1.269961,4.195154,L,L,L,L,
0.050000,0,x,-2.496971,-3.040544,188.478846,0.060000,0.580000,-0.120000,-0.120000,0.155517,0.072565,-0.083233,-0.050595,1.198615,1.212885,1.269961,1.198615,L,L,L,L,
0.050000,0,x,-2.540517,-2.852250,188.103364,0.320000,0.600000,0.180000,0.180000,0.059639,-0.052753,-0.005422,-0.137655,1.184346,1.269961,1.269961,1.269961,L,L,L,L,
0.050000,0,x,-2.455489,-2.676659,187.746500,0.010000,0.410000,-0.040000,-0.040000,0.136715,0.017152,0.128973,-0.152971,1.212885,1.212885,1.212885,1.312769,L,L,L,L,
0.050000,0,x,-2.383032,-2.634558,187.337112,-0.030000,0.210000,-0.470000,-0.470000,0.192402,-0.002651,-0.047929,-0.313678,1.198615,1.212885,1.241423,1.269961,L,L,L,L,
0.050000,0,x,-2.341176,-2.472956,186.799890,0.390000,0.220000,-0.450000,-0.450000,0.127728,-0.047908,-0.096243,0.092516,1.155808,1.212885,1.298500,1.269961,L,L,L,L,
0.050000,0,x,-2.228463,-2.307255,186.232998,0.260000,0.350000,-0.200000,-0.200000,0.072842,-0.020343,-0.010635,-0.156613,1.170077,1.212885,1.241423,1.269961,L,L,L,L,
0.050000,0,x,-2.129050,-2.129424,185.659918,-0.010000,0.310000,0.120000,0.120000,0.120012,-0.054731,-0.012585,-0.126581,1.184346,1.212885,1.284231,2.425769,L,L,L,L,
0.050000,0,x,-2.155601,-2.083990,185.064203,0.120000,0.430000,0.420000,0.420000,0.121193,-0.085668,0.144857,-0.292648,1.198615,1.212885,2.625539,1.241423,L,L,L,L,
0.050000,0,x,-2.287524,-2.196934,184.481068,0.270000,0.230000,-0.350000,-0.350000,0.126214,-0.046237,-0.036051,-0.153212,1.184346,1.212885,1.269961,1.255692,L,L,L,L,
0.050000,0,x,-2.463744,-2.315233,183.821942,-0.160000,0.530000,-0.350000,-0.350000,0.123964,-0.038450,0.000793,-0.325935,1.212885,1.212885,1.255692,1.241423,L,L,L,L,
0.050000,0,x,-2.610818,-2.337554,183.069432,0.300000,0.510000,-0.700000,-0.700000,0.132259,-0.024808,-0.051426,-0.252060,1.198615,1.241423,1.227154,1.227154,L,L,L,L,
0.050000,0,x,-2.743207,-2.420909,182.318439,0.540000,0.410000,-0.610000,-0.610000,0.135631,-0.185490,-0.047329,-0.083355,1.170077,2.397231,1.284231,1.298500,L,L,L,L,
0.050000,0,x,-2.815749,-2.548497,181.763227,-0.640000,0.280000,0.260000,0.260000,0.073019,-0.097498,-0.038859,-0.091547,1.184346,1.227154,1.269961,1.255692,L,L,L,L,
0.050000,0,x,-2.867952,-2.529728,180.987099,-0.190000,0.260000,0.130000,0.130000,0.085979,-0.033627,-0.116813,-0.257248,1.212885,1.212885,1.284231,1.241423,L,L,L,L,
0.050000,0,x,-2.899499,-2.390857,180.193472,0.620000,0.220000,-0.390000,-0.390000,0.143805,-0.025935,-0.008672,-0.152059,1.198615,1.227154,1.255692,1.241423,L,L,L,L,
0.050000,0,x,-2.914268,-2.330532,179.471466,0.340000,0.420000,-0.480000,-0.480000,0.086128,-0.039956,0.002386,-0.233414,1.212885,1.255692,1.284231,1.269961,L,L,L,L,
0.050000,0,x,-2.928546,-2.319713,178.771659,0.270000,0.700000,-0.000000,-0.000000,0.389883,0.042612,-0.013123,-0.188773,3.567308,1.198615,1.312769,1.255692,L,L,L,L,
0.050000,0,x,-2.850303,-2.233598,178.082110,0.350000,0.700000,0.040000,0.040000,0.146970,-0.055752,-0.054204,-0.133101,1.184346,1.227154,1.255692,1.269961,L,L,L,L,
0.050000,0,x,-2.966822,-2.194803,177.460413,0.310000,0.370000,-0.620000,-0.620000,0.108922,-0.032518,-0.003188,-0.215800,1.212885,1.212885,6.492500,1.284231,L,L,L,L,
0.050000,0,x,-3.089456,-2.147975,176.852526,-0.140000,0.400000,-0.100000,-0.100000,0.086843,-0.002922,-0.004448,-0.155214,1.198615,1.212885,1.284231,1.269961,L,L,L,L,
0.050000,0,x,-3.168593,-2.073936,176.263777,-0.080000,0.280000,-0.310000,-0.310000,0.138566,-0.030084,-0.045800,-0.210270,1.184346,1.212885,1.312769,1.255692,L,L,L,L,
0.050000,0,x,-3.301920,-1.968751,175.667966,0.050000,0.380000,0.130000,0.130000,0.093473,-0.047356,-0.046837,-0.128077,1.170077,1.255692,4.237961,1.241423,L,L,L,L,
0.050000,0,x,-3.279000,-1.841409,175.089709,-0.140000,0.460000,0.180000,0.180000,0.136739,-0.002597,-0.116135,-0.117389,1.184346,1.212885,1.255692,1.255692,L,L,L,L,
0.050000,0,x,-3.311098,-1.703494,174.469801,0.370000,0.540000,-0.430000,-0.430000,0.125727,-0.063252,-0.063519,-0.232120,1.184346,1.170077,1.255692,1.255692,L,L,L,L,
0.050000,0,x,-3.441266,-1.618745,173.943617,0.460000,0.680000,-0.570000,-0.570000,0.101311,-0.028137,-0.052740,-0.143807,1.170077,1.212885,1.255692,1.255692,L,L,L,L,
0.050000,0,x,-3.407155,-1.628225,173.480708,0.120000,0.310000,-0.400000,-0.400000,0.161617,-0.002308,-0.049999,-0.205175,1.170077,1.212885,1.269961,1.255692,L,L,L,L,
0.050000,0,x,-3.463411,-1.617379,172.983538,0.110000,0.140000,-0.370000,-0.370000,0.159197,-0.035648,-0.065806,-0.271432,1.198615,1.227154,1.241423,1.241423,L,L,L,L,
0.050000,0,x,-3.388205,-1.539542,172.552376,-0.000000,0.400000,0.120000,0.120000,0.144191,-0.027488,-0.047835,-0.088138,1.198615,1.227154,1.284231,1.341308,L,L,L,L,
